symptom,display_name,source_file,phase,order,question_id,field,code,ui_label,question_text,response_type,question_role,dedup_family,canonical_concept,parent_field,detail_field,if_positive_ask,skip_if,ask_if
fever,Fever,fever.json,core_characterization,5,duration,duration,EVENT-002,Duration,How long has the fever been going on altogether?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,duration,,,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,core_characterization,6,rigors,rigors,CON-010,Rigors,Have you had shaking chills or rigors that made your body shake?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:chills,rigors,,rigors_details,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,core_characterization,7,functional_impact,functional_impact,PAIN-020,Functional impact,"How is it affecting what you can do, such as walking, standing, eating, sleeping, breathing, or daily activities?",SHORT_TEXT,qualifier,,functional_impact,,,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,core_characterization,8,response_to_antipyretics,response_to_antipyretics,FEVERQ-004,Response to fever medicine,Does it improve with fever medicine like acetaminophen or ibuprofen?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,response_to_antipyretics,,response_to_antipyretics_details,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,high_priority_followup,9,confusion,confusion,NEU-004,Confusion,"Have you been confused, unusually drowsy, or not thinking clearly?",BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:confusion,confusion,,confusion_details,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,high_priority_followup,10,headache,headache,NEU-005,Headache,Do you have a headache?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:headache,headache,,headache_details,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,high_priority_followup,11,neck_stiffness,neck_stiffness,NEU-012,Neck stiffness,Is your neck stiff or painful to bend?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:neck_stiffness,neck_stiffness,,neck_stiffness_details,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,high_priority_followup,12,photophobia,photophobia,NEU-013,Sensitivity to light,Is bright light bothering your eyes more than usual?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:photophobia,photophobia,,photophobia_details,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,high_priority_followup,13,shortness_of_breath,shortness_of_breath,RESP-001,Difficulty in breathing,Have you had any difficulty in breathing?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:shortness_of_breath,shortness_of_breath,,shortness_of_breath_details,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,high_priority_followup,14,rash,rash,SKIN-001,Rash,Do you have any rash or new skin spots?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:rash,rash,,rash_details,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,high_priority_followup,15,vomiting,vomiting,GI-002,Vomiting,Have you been vomiting?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:vomiting,vomiting,,,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,high_priority_followup,16,vomiting_frequency,vomiting_frequency,GIQ-001,Vomiting Frequency,How often are you vomiting?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:vomiting,vomiting_frequency,,,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,high_priority_followup,17,dehydration,dehydration,CON-011A,Dehydration,"Have you been very dry, dizzy when standing, or unable to keep fluids down?",BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,dehydration,,dehydration_details,dehydration_details,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,high_priority_followup,18,low_urine_output,low_urine_output,CON-011B,Low urine output,Have you been passing much less urine than usual?,BOOLEAN_WITH_OPTIONAL_DETAILS,red_flag_subtype,ros:low_urine_output,low_urine_output,,low_urine_output_details,low_urine_output_details,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,high_priority_followup,19,severe_abdominal_pain,severe_abdominal_pain,GI-013,Severe abdominal pain,Do you have severe abdominal pain?,BOOLEAN_WITH_OPTIONAL_DETAILS,red_flag_subtype,ros:abdominal_pain,severe_abdominal_pain,,severe_abdominal_pain_details,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,targeted_followup,20,chills,chills,CON-003,Chills,Have you felt cold or shivery without uncontrollable shaking?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:chills,chills,,chills_details,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,targeted_followup,21,malaise,malaise,CON-009,Malaise,Have you generally felt unwell or weak all over?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:malaise,malaise,,malaise_details,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,targeted_followup,22,fatigue,fatigue,CON-005,Fatigue,Have you been unusually tired?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:fatigue,fatigue,,fatigue_details,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,targeted_followup,23,weakness,weakness,CON-006,Weakness,Have you felt unusually weak?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:weakness,weakness,,weakness_details,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,targeted_followup,24,recent_travel,recent_travel,SOC-007,Recent travel,Have you traveled anywhere recently?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:recent_travel,recent_travel,,recent_travel_details,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,targeted_followup,25,cough,cough,RESP-005,Cough,Do you have a cough?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:cough,cough,,cough_details,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,targeted_followup,26,sore_throat,sore_throat,ENT-000,Sore throat,Do you have a sore throat?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:sore_throat,sore_throat,,sore_throat_details,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,targeted_followup,27,runny_nose,runny_nose,RESP-010,Runny nose,Do you have a runny nose?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:runny_nose,runny_nose,,runny_nose_details,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,targeted_followup,28,nausea,nausea,GI-007,Nausea,Have you been nauseated?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:nausea,nausea,,nausea_details,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,targeted_followup,29,diarrhea,diarrhea,GI-003,Loose stool or diarrhea,Have you had diarrhea or loose stool?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:diarrhea,diarrhea,,diarrhea_details,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,targeted_followup,30,abdominal_pain,abdominal_pain,GI-008,Abdominal pain,Do you have abdominal pain?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:abdominal_pain,abdominal_pain,,abdominal_pain_details,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,targeted_followup,31,dysuria,dysuria,GU-001,Pain or burning when passing urine,Do you have pain or burning when passing urine?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:dysuria,dysuria,,dysuria_details,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,targeted_followup,32,urinary_frequency,urinary_frequency,GU-002,Passing urine more often,Are you passing urine more often than usual?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:urinary_frequency,urinary_frequency,,urinary_frequency_details,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,targeted_followup,33,urinary_urgency,urinary_urgency,GU-003,Sudden urge to pass urine,Do you feel a sudden urge to pass urine?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:urinary_urgency,urinary_urgency,,urinary_urgency_details,,FIELD_ALREADY_CAPTURED,
fever,Fever,fever.json,final_closeout,34,final_closeout_question,final_closeout_question,CLOSE-001,Anything else,Is there anything else you want to mention that we have not asked about yet?,SHORT_TEXT,qualifier,,final_closeout_question,,,,,
headache,Headache,headache.json,core_characterization,1,onset,onset,EVENT-001,Onset,When did the headache start?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,onset,,,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,core_characterization,2,pattern,pattern,EVENT-003,Pattern,"Is it there all the time, or does it come and go?",SHORT_TEXT,qualifier,,pattern,,,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,core_characterization,3,duration,duration,EVENT-002,Duration,How long has this headache been going on altogether?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,duration,,,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,core_characterization,4,severity,severity,PAIN-015,Severity,"On a scale of 0 to 10, how severe is it?",SHORT_TEXT,qualifier,,severity,,,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,core_characterization,5,location,location,PAIN-014,Location,Where is the headache located?,SHORT_TEXT,qualifier,ros:location,location,,,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,core_characterization,6,radiation,radiation,PAIN-017,Radiation,"Does the pain travel anywhere else, such as the back, groin, chest, shoulder, or leg? If yes, where?",SHORT_TEXT,qualifier,,radiation,,,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,core_characterization,7,character,character,PAIN-016,Character,"What does the headache feel like, for example throbbing, sharp, dull, burning, cramping, pressure-like, stabbing, or aching?",SHORT_TEXT,qualifier,,character,,,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,core_characterization,8,aggravating_factors,aggravating_factors,PAIN-018,Aggravating factors,"What makes it worse, such as movement, coughing, eating, urinating, passing stool, touching it, or nothing?",SHORT_TEXT,qualifier,,aggravating_factors,,,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,core_characterization,9,relieving_factors,relieving_factors,PAIN-019,Relieving factors,"What makes it better, such as rest, lying still, medicines, food, passing urine or stool, or nothing?",SHORT_TEXT,qualifier,,relieving_factors,,,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,core_characterization,10,functional_impact,functional_impact,PAIN-020,Functional impact,"How is it affecting what you can do, such as walking, standing, eating, sleeping, breathing, or daily activities?",SHORT_TEXT,qualifier,,functional_impact,,,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,high_priority_followup,11,sudden_onset,sudden_onset,HEADQ-001,Sudden onset,Did the headache start suddenly?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,sudden_onset,,sudden_onset_details,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,high_priority_followup,12,maximal_at_onset,maximal_at_onset,HEADQ-002,Maximal at onset,Was it at its worst right when it started?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,maximal_at_onset,,maximal_at_onset_details,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,high_priority_followup,13,worst_headache_of_life,worst_headache_of_life,HEADQ-003,Worst headache of life,Is this the worst headache you have ever had?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,worst_headache_of_life,,worst_headache_of_life_details,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,high_priority_followup,14,confusion,confusion,NEU-004,Confusion,Have you been confused or not thinking clearly?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:confusion,confusion,,confusion_details,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,high_priority_followup,15,fever,fever,CON-001,Fever,Have you had a fever?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:fever,fever,,fever_details,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,high_priority_followup,16,neck_stiffness,neck_stiffness,NEU-012,Neck stiffness,Is your neck stiff or painful to bend?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:neck_stiffness,neck_stiffness,,neck_stiffness_details,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,high_priority_followup,17,photophobia,photophobia,NEU-013,Sensitivity to light,Is bright light bothering your eyes more than usual?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:photophobia,photophobia,,photophobia_details,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,high_priority_followup,18,weakness,weakness,CON-006,Weakness,"Have you had any weakness in your face, arm, or leg?",BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:weakness,weakness,,weakness_details,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,high_priority_followup,19,numbness,numbness,NEURO-004,Numbness,Have you had numbness or loss of feeling anywhere?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:numbness,numbness,,numbness_details,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,high_priority_followup,20,speech_difficulty,speech_difficulty,NEU-010,Speech difficulty,Have you had trouble speaking or getting your words out?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:speech_difficulty,speech_difficulty,,speech_difficulty_details,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,high_priority_followup,21,vision_changes,vision_changes,NEU-011,Vision changes,Have you had any change in your vision?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:vision_changes,vision_changes,,vision_changes_details,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,high_priority_followup,22,seizure,seizure,NEU-008,Seizures,Have you had any seizure or shaking episode?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:seizure,seizure,,seizure_details,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,high_priority_followup,23,recent_head_trauma,recent_head_trauma,TRAUMA-001,Recent head trauma,Have you had any recent hit or injury to the head?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,recent_head_trauma,,recent_head_trauma_details,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,high_priority_followup,24,anticoagulant_use,anticoagulant_use,MED-003,Anticoagulant use,Are you taking blood thinners?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,anticoagulant_use,,anticoagulant_use_details,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,targeted_followup,25,nausea,nausea,GI-007,Nausea,Have you been nauseated?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:nausea,nausea,,nausea_details,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,targeted_followup,26,vomiting,vomiting,GI-002,Vomiting,Have you vomited?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:vomiting,vomiting,,vomiting_details,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,targeted_followup,27,dizziness,dizziness,NEU-001,Dizziness or lightheadedness,Have you felt dizzy or lightheaded?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:dizziness,dizziness,,dizziness_details,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,targeted_followup,28,fainting,fainting,NEU-002,Fainting,Have you fainted or nearly fainted?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:fainting,fainting,,fainting_details,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,targeted_followup,29,transient_visual_obscurations,transient_visual_obscurations,HEADQ-006,Transient visual obscurations,Have you had brief episodes where your vision goes dim or blacks out?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,transient_visual_obscurations,,transient_visual_obscurations_details,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,targeted_followup,30,jaw_pain_with_chewing,jaw_pain_with_chewing,HEADQ-007,Jaw pain with chewing,Do you get jaw pain when chewing?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,jaw_pain_with_chewing,,jaw_pain_with_chewing_details,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,targeted_followup,31,scalp_tenderness,scalp_tenderness,HEADQ-008,Scalp tenderness,Is your scalp tender to touch?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,scalp_tenderness,,scalp_tenderness_details,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,targeted_followup,32,ocular_redness_pain,ocular_redness_pain,HEADQ-009,Ocular redness or pain,Do you have eye redness or eye pain with the headache?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:eye_symptoms,ocular_redness_pain,,red_eye_or_eye_pain_details,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,targeted_followup,33,rash,rash,SKIN-001,Rash,Do you have any rash or new skin spots?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:rash,rash,,rash_details,,FIELD_ALREADY_CAPTURED,
headache,Headache,headache.json,final_closeout,34,final_closeout_question,final_closeout_question,CLOSE-001,Anything else,Is there anything else you want to mention that we have not asked about yet?,SHORT_TEXT,qualifier,,final_closeout_question,,,,,
hematuria,Hematuria,hematuria.json,core_characterization,1,onset,onset,EVENT-001,Onset,When did you first notice blood in the urine?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,onset,,,,FIELD_ALREADY_CAPTURED,
hematuria,Hematuria,hematuria.json,core_characterization,2,pattern,pattern,EVENT-003,Pattern,"Is it happening every time, or does it come and go?",SHORT_TEXT,qualifier,,pattern,,,,FIELD_ALREADY_CAPTURED,
hematuria,Hematuria,hematuria.json,core_characterization,3,duration,duration,EVENT-002,Duration,How long has this been going on altogether?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,duration,,,,FIELD_ALREADY_CAPTURED,
hematuria,Hematuria,hematuria.json,core_characterization,4,hematuria,hematuria,GU-006,Blood in urine,Any blood in the urine?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:hematuria,hematuria,,hematuria_details,,FIELD_ALREADY_CAPTURED,
hematuria,Hematuria,hematuria.json,core_characterization,5,hematuria_visible,hematuria_visible,GU-020,Visible blood in urine,Can you actually see blood in the urine?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,hematuria_visible,,hematuria_visible_details,,FIELD_ALREADY_CAPTURED,
hematuria,Hematuria,hematuria.json,high_priority_followup,6,inability_to_pass_urine,inability_to_pass_urine,GU-022,Unable to pass urine,Are you unable to pass urine?,BOOLEAN_WITH_OPTIONAL_DETAILS,red_flag_subtype,ros:urinary_retention,inability_to_pass_urine,,unable_to_pass_urine_details,,FIELD_ALREADY_CAPTURED,
hematuria,Hematuria,hematuria.json,high_priority_followup,7,clots_in_urine,clots_in_urine,GU-021,Clots in urine,Any clots in the urine?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,clots_in_urine,,clots_in_urine_details,,FIELD_ALREADY_CAPTURED,
hematuria,Hematuria,hematuria.json,high_priority_followup,8,flank_pain,flank_pain,GU-007,Pain in the side or back near the kidney,Any pain in the side or flank?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:flank_pain,flank_pain,,flank_pain_details,,FIELD_ALREADY_CAPTURED,
hematuria,Hematuria,hematuria.json,high_priority_followup,9,fever,fever,CON-001,Fever,Any fever with the blood in the urine?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:fever,fever,,fever_details,,FIELD_ALREADY_CAPTURED,
hematuria,Hematuria,hematuria.json,high_priority_followup,10,recent_trauma,recent_trauma,CTX-004,Recent trauma,Did this start after any recent trauma or injury?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,recent_trauma,,recent_trauma_details,,FIELD_ALREADY_CAPTURED,
